,booking_count,age_in_days,core_earning,active_days,followers,company tier numerical,college tier numerical,years of experience,# of posts/week,avg engagement per post last 30 days,# of Posts last 30 days,# of Comments last 30 days,# of Reactions last 30 days,gender_score,# of promotional posts,Target
702,7.0,86.0,70.0,86.0,1671.0,8.0,7.0,1.0,0.368421053,59.0,2.0,0.0,0.0,1.0,0.0,1
703,7.0,92.0,0.0,92.0,2011.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
704,7.0,107.0,0.0,35.0,9117.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
705,7.0,20.0,0.0,20.0,4886.0,9.0,7.0,6.0,0.368421053,132.0,1.0,0.0,0.0,1.0,0.0,0
706,7.0,96.0,0.0,96.0,31742.0,7.0,9.0,5.035630636579631,1.4196005598559829,198.6292895047221,3.234936903002703,1.7447970380168534,1.7018336585334661,0.0,1.1799136339695202,0
707,7.0,12.0,0.0,12.0,1561.0,8.0,8.0,3.0,0.98245614,18.375,2.0,0.0,0.0,1.0,0.0,0
708,7.0,71.0,6296.0,71.0,33667.0,7.0,7.0,5.079024519575274,1.667495733037891,225.01780393788596,3.8908458407824877,1.9474208075099453,1.9092018420551724,0.0,1.4194798648888751,1
709,7.0,89.0,311.0,75.0,57824.0,8.0,7.0,2.0,2.0,1306.0,2.0,1.0,1.0,0.0,0.0,1
710,7.0,54.0,2043.0,54.0,2287.0,8.0,7.0,4.0,0.98245614,71.125,1.0,0.0,1.0,1.0,0.0,1
711,7.0,59.0,2696.0,59.0,10297.0,8.0,7.0,5.0,1.350877193,24.09090909,6.0,2.0,0.0,1.0,5.0,1
712,7.0,71.0,14999.0,37.0,8788.0,8.0,10.0,11.0,3.5,27.25,4.0,1.0,1.0,1.0,0.0,1
713,7.0,50.0,0.0,50.0,2803.0,8.0,7.0,2.0,5.133333333,7.363636364,11.0,1.0,0.0,1.0,1.0,0
714,7.0,44.0,0.0,39.0,0.0,7.0,7.911992025143917,5.035597491705071,1.2895901691540401,29.927060056286937,3.402133188679519,1.082050429957915,0.7933040116984964,1.0,1.0560215052914863,0
715,7.0,37.0,158.0,37.0,2187.0,10.0,7.0,0.0,0.122807018,45.0,0.0,0.0,0.0,1.0,0.0,1
716,7.0,48.0,200.0,40.0,727.0,9.0,8.0,4.0,0.760869565,31.8,2.0,1.0,0.0,1.0,0.0,1
717,7.0,21.0,1200.0,21.0,3115.0,7.0,9.0,12.0,0.859649123,51.57142857,3.0,2.0,0.0,0.0,3.0,1
718,7.0,29.0,2197.0,29.0,5760.0,8.0,7.0,3.0,3.929824561,600.03125,11.0,0.0,1.0,1.0,3.0,1
719,7.0,20.0,0.0,20.0,1868.0,7.0,7.0,6.0,2.210526316,36.0,10.0,2.0,0.0,1.0,9.0,0
720,7.0,5.0,22.0,5.0,4241.0,8.0,8.0,2.0,0.538461539,178.0,1.0,0.0,0.0,1.0,1.0,1
721,7.0,15.0,0.0,15.0,1922.0,8.0,7.0,6.0,0.636363636,17.0,2.0,1.0,0.0,0.0,1.0,0
722,7.0,4.0,12603.0,0.0,18023.0,7.0,8.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
723,6.0,365.0,2699.0,365.0,154593.0,9.0,9.0,5.0,7.0,622.5,2.0,18.0,21.0,1.0,1.0,1
724,6.0,260.0,3498.0,260.0,9162.0,10.0,10.0,10.0,4.136363636,38.53846154,13.0,2.0,11.0,1.0,3.0,1
725,6.0,415.0,470.0,415.0,24051.0,10.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
726,6.0,106.0,474.0,106.0,3716.0,7.0,8.0,2.0,0.976744186,42.83333333,4.0,0.0,1.0,1.0,1.0,1
727,6.0,65.0,5200.0,50.0,9608.0,8.0,8.0,5.0,1.4,91.16666667,6.0,2.0,0.0,1.0,0.0,1
728,6.0,352.0,0.0,352.0,3542.0,9.0,7.0,4.88599484243795,1.2138367926174995,48.595009735379094,2.7294270726535075,1.3707500195150442,1.7692929648036244,1.0,0.7838442292621007,0
729,6.0,55.0,0.0,55.0,2312.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
730,6.0,176.0,744.0,176.0,8895.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
731,6.0,73.0,2195.0,73.0,1006.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
732,6.0,13.0,0.0,13.0,245.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
733,6.0,230.0,585.0,230.0,6532.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
734,6.0,5.0,0.0,5.0,2664.0,7.0,8.0,3.0,0.122807018,69.0,0.0,0.0,0.0,1.0,0.0,0
735,6.0,288.0,480.0,288.0,1959.0,7.0,6.0,3.0,1.4,22.0,1.0,0.0,0.0,0.0,0.0,1
736,6.0,290.0,0.0,290.0,558.0,10.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
737,6.0,46.0,900.0,34.0,5276.0,9.0,8.0,4.0,0.466666667,41.0,1.0,1.0,0.0,1.0,1.0,1
738,6.0,122.0,600.0,122.0,2220.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
739,6.0,59.0,0.0,59.0,6242.0,9.0,7.0,5.032521817285777,0.9645121170585014,63.09875254174823,2.0995855924952167,0.9503252994539592,0.8419675668233728,0.0,0.7095920362532718,0
740,6.0,49.0,0.0,49.0,2192.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
741,6.0,6.0,0.0,6.0,5299.0,8.0,7.0,1.0,0.318181818,118.0,1.0,0.0,0.0,1.0,0.0,0
742,6.0,264.0,0.0,264.0,1333.0,9.0,7.0,4.92741475632725,0.983033854833542,36.89813203866379,1.9691757965375818,1.1282648610899875,1.300326467534682,0.0,0.6012183066296053,0
743,6.0,64.0,500.0,64.0,623.0,8.0,8.0,7.0,0.122807018,44.0,0.0,0.0,0.0,1.0,0.0,1
744,6.0,211.0,0.0,211.0,1418.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
745,6.0,170.0,99.0,170.0,3401.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
746,6.0,26.0,876.0,26.0,8246.0,9.0,7.0,5.0545584270985655,0.9813736514224515,76.01449043043664,2.1744837727169477,0.9624368475022902,0.8147405886723933,0.0,0.7563220259310117,1
747,6.0,6.0,0.0,6.0,8453.0,6.0,7.0,5.060674928283852,1.580589107819562,74.87911766873628,4.240141068450706,1.3498043532161716,1.0232683281335178,1.0,1.31022243275246,0
748,6.0,57.0,300.0,57.0,3966.0,8.0,8.0,5.033100149077005,1.139779812990964,51.77048690506044,2.9892415352359123,1.025633342626646,0.8589047383904047,1.0,0.9313147823827735,1
749,6.0,130.0,2200.0,130.0,13143.118441813303,8.293636326282813,7.83400421068583,5.013630902768814,1.1145309006819544,105.38699554625505,2.472746527853601,1.286649449281259,1.2593771809269496,0.0,0.8621169187170376,1
750,6.0,140.0,745.0,140.0,10861.0,8.0,8.0,2.0,3.192982456,25.69230769,16.0,2.0,0.0,1.0,6.0,1
751,6.0,74.0,0.0,74.0,15532.0,7.0,5.0,5.033104536457843,1.768650895233613,112.47371635429974,4.408502012707826,1.6055751800397473,1.5795073614861743,1.0,1.3702055203124566,0
752,6.0,25.0,0.0,25.0,14776.0,7.0,7.0,5.056590629856581,1.5277729153675448,108.48036491340847,3.9447473731018188,1.408450019971946,1.2394896168363014,1.0,1.2591077184738237,0
753,6.0,91.0,1196.0,91.0,13634.0,7.0,7.0,5.028713290760166,1.5439828138132583,105.44228362274505,3.944691164541902,1.4922176179772093,1.4111864339494364,1.0,1.2483713765440634,1
754,6.0,99.0,225.0,99.0,11619.0,8.0,8.0,2.0,2.863636364,82.0,9.0,8.0,1.0,0.0,1.0,1
755,6.0,7.0,0.0,7.0,2008.0,9.0,9.0,5.054635009914217,0.8374895002594757,40.619013146396085,2.249573136595166,0.7284605196218623,0.5129003615763584,1.0,0.7270700659788228,0
756,6.0,62.0,0.0,62.0,1923.0,8.0,7.0,2.0,0.875,2.0,1.0,0.0,0.0,1.0,0.0,0
757,6.0,16.0,0.0,16.0,7670.73127975567,8.13076556468669,7.939007628691113,5.05497013340141,1.1617426374907023,70.71565395712373,3.0375635739574354,1.0406126699743878,0.8532859174662846,1.0,0.9718320152150236,0
758,6.0,33.0,0.0,33.0,1636.0,9.0,8.0,18.0,0.245614035,25.0,0.0,0.0,0.0,1.0,0.0,0
759,6.0,122.0,1450.0,122.0,4134.0,7.0,7.0,5.006575460704546,1.2634316315506178,55.57852228880731,2.999815847668705,1.2501367201647837,1.0666782453803034,0.0,0.9490759739949708,1
760,6.0,3.0,0.0,3.0,1588.0,7.0,7.0,17.0,2.333333333,10.6,5.0,0.0,1.0,1.0,0.0,0
761,6.0,48.0,5500.0,48.0,2636.0,10.0,9.0,5.0606507118133806,0.7344781488362837,58.03803043781464,1.9463164995393147,0.7560476309809221,0.6567739697044916,1.0,0.6820990457964338,1
762,6.0,23.0,70.0,23.0,7990.288161966021,8.140087823960151,7.932278425250073,5.052121237605327,1.1684542179867057,72.59017930035985,3.044156314075666,1.0583320240468257,0.8852867053111144,1.0,0.9745408523689892,1
763,6.0,52.0,0.0,52.0,2425.0,8.0,7.0,2.0,0.17948718,527.0,0.0,0.0,0.0,1.0,0.0,0
764,6.0,25.0,2395.0,25.0,16342.0,8.0,8.0,3.0,0.617647059,16.0,2.0,0.0,2.0,0.0,0.0,1
765,6.0,46.0,3000.0,46.0,8294.0,10.0,6.0,15.0,1.473684211,18.83333333,2.0,0.0,1.0,1.0,0.0,1
766,6.0,101.0,350.0,101.0,6224.0,8.0,9.0,3.0,0.318181818,290.0,1.0,1.0,0.0,0.0,1.0,1
767,6.0,68.0,1300.0,68.0,3100.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
768,6.0,67.0,0.0,67.0,3545.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
769,6.0,32.0,0.0,32.0,646.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
770,6.0,85.0,4395.0,85.0,9619.0,8.0,7.0,3.0,0.49122807,36.5,1.0,1.0,0.0,1.0,1.0,1
771,6.0,10.0,0.0,10.0,1302.0,10.0,7.0,3.0,0.245614035,672.0,1.0,0.0,1.0,1.0,0.0,0
772,6.0,82.0,350.0,82.0,1391.0,8.0,7.0,4.0,0.411764706,15.0,1.0,0.0,0.0,0.0,0.0,1
773,6.0,31.0,1100.0,31.0,17661.0,10.0,9.0,2.0,3.561403509,17.89655172,14.0,2.0,3.0,1.0,2.0,1
774,6.0,0.0,499.0,0.0,4170.0,8.0,9.0,3.0,0.122807018,85.0,0.0,0.0,0.0,1.0,0.0,1
775,6.0,99.0,21580.0,20.0,17442.0,10.0,9.0,1.0,2.470588235,340.5,10.0,5.0,4.0,0.0,3.0,1
776,6.0,15.0,4400.0,15.0,1046.0,7.0,7.0,4.0,0.35,11.5,0.0,0.0,0.0,1.0,0.0,1
777,6.0,62.0,794.0,62.0,56760.0,8.0,10.0,1.0,2.333333333,802.5789474,8.0,0.0,2.0,1.0,4.0,1
778,6.0,92.0,0.0,30.0,1016.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
779,6.0,11.0,0.0,11.0,7449.695780117709,8.124237944383545,7.94401416517486,5.057245215631518,1.157170197714688,69.54328298438679,3.034178446776435,1.0287591886628553,0.8310466292343752,1.0,0.9707246323857639,0
780,6.0,24.0,2000.0,24.0,18598.0,10.0,8.0,5.0,1.166666667,12.0,1.0,0.0,0.0,1.0,0.0,1
781,6.0,9.0,0.0,9.0,9215.0,7.0,7.0,2.0,2.863636364,18.33333333,9.0,6.0,1.0,0.0,8.0,0
782,6.0,30.0,5.0,30.0,2145.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
783,6.0,1.0,2600.0,1.0,8190.0,8.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
784,6.0,8.0,49302.0,8.0,6963.0,7.0,10.0,5.0,3.92,58.14285714,14.0,13.0,0.0,1.0,4.0,1
785,6.0,27.0,600.0,27.0,5501.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
786,6.0,11.0,0.0,11.0,7449.695780117709,8.124237944383545,7.94401416517486,5.057245215631518,1.157170197714688,69.54328298438679,3.034178446776435,1.0287591886628553,0.8310466292343752,1.0,0.9707246323857639,0
787,6.0,25.0,400.0,25.0,3250.0,7.0,7.91592376103552,1.0,0.28,196.0,1.0,0.0,0.0,0.0,1.0,1
788,6.0,32.0,14492.0,27.0,13041.0,8.0,7.0,6.0,3.315789474,8.074074074,15.0,6.0,0.0,1.0,1.0,1
789,6.0,39.0,15295.0,39.0,3239.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
790,6.0,17.0,2300.0,11.0,5648.0,9.0,7.0,2.0,1.719298246,110.9285714,6.0,4.0,0.0,1.0,2.0,1
791,6.0,7.0,175.0,7.0,6743.0,8.0,8.0,2.0,0.777777778,29.5,2.0,1.0,1.0,1.0,0.0,1
792,6.0,44.0,2.0,33.0,377.0,8.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
793,6.0,5.0,3.0,5.0,591.0,8.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
794,6.0,2.0,0.0,2.0,1145.0,10.0,8.0,7.0,1.596491228,35.76923077,6.0,2.0,0.0,1.0,3.0,0
795,6.0,10.0,450.0,10.0,20450.0,9.0,9.0,2.0,0.617647059,183.0,2.0,3.0,0.0,1.0,1.0,1
796,6.0,16.0,0.0,16.0,31490.0,5.0,7.0,10.0,0.49122807,94.75,3.0,0.0,0.0,0.0,2.0,0
797,6.0,0.0,0.0,0.0,5617.0,1.0,6.0,7.0,0.736842105,36.33333333,5.0,1.0,1.0,1.0,1.0,0
798,6.0,0.0,0.0,0.0,6963.417680914189,8.109877179716625,7.955028545439104,5.062250396537756,1.1471108302074562,66.9640668443655,3.026731166978233,1.0026815297774836,0.7821201951241749,1.0,0.9682883901613925,0
799,5.0,329.0,0.0,329.0,4135.0,8.0,9.0,7.0,1.272727273,24.25,4.0,0.0,1.0,1.0,0.0,0
800,5.0,151.0,0.0,151.0,490.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
801,5.0,45.0,299.0,45.0,1651.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
802,5.0,91.0,499.0,91.0,5950.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
803,5.0,4.0,0.0,4.0,4176.0,6.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
804,5.0,374.0,995.0,374.0,23526.0,8.0,8.0,6.0,0.233333333,1266.0,1.0,0.0,1.0,1.0,0.0,1
805,5.0,303.0,0.0,303.0,43241.0,8.0,8.0,4.0,0.488372093,577.3333333,1.0,0.0,1.0,1.0,0.0,0
806,5.0,18.0,0.0,18.0,2712.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
807,5.0,66.0,300.0,66.0,4100.0,9.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
808,5.0,53.0,395.0,53.0,2086.0,8.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
809,5.0,199.0,179.0,199.0,15787.109314211686,8.371693624817025,7.757357667554968,4.972717688581607,1.3291922628119344,114.22438052537387,3.1661247670347237,1.4778374718274314,1.6692259927934767,1.0,1.0141263165927383,1
810,5.0,175.0,1500.0,160.0,8420.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
811,5.0,5.0,0.0,5.0,7185.08641816759,8.117952489026674,7.950895417026073,5.060131118261717,1.1509884637752124,68.14004577358918,3.0300420094175395,1.015046940335735,0.8041276752052802,1.0,0.9681974097667833,0
812,5.0,49.0,0.0,19.0,46279.0,8.0,7.0,2.0,2.625,41.66666667,3.0,0.0,2.0,1.0,0.0,0
813,5.0,50.0,0.0,50.0,40229.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
814,5.0,260.0,169.0,260.0,18482.298526549515,8.45130436525125,7.6962379299337895,4.944913654041992,1.3849317188207977,128.493991252564,3.2071585240622444,1.6222893037943724,1.9404216257484614,1.0,1.0274708869392781,1
815,5.0,316.0,2494.0,293.0,2382.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
816,5.0,246.0,0.0,246.0,5126.0,10.0,7.0,1.0,0.875,56.0,1.0,1.0,0.0,1.0,1.0,0
817,5.0,28.0,0.0,28.0,1070.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
818,5.0,111.0,0.0,111.0,11986.162466835256,8.264609060024553,7.845104103114012,5.011865126092284,1.0867127864522177,93.60626296220372,2.401553952072317,1.2067773421178285,1.1474257131471026,0.0,0.820300463247629,0
819,5.0,15.0,0.0,15.0,1177.0,10.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
820,5.0,227.0,0.0,227.0,27372.0,8.0,7.0,10.0,2.701754386,5.454545455,4.0,0.0,0.0,1.0,1.0,0
821,5.0,45.0,3695.0,45.0,8416.0,7.0,8.0,5.0,2.1,70.27777778,9.0,2.0,5.0,1.0,5.0,1
822,5.0,197.0,0.0,197.0,1141.0,9.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
823,5.0,2.0,0.0,2.0,2997.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
824,5.0,78.0,600.0,78.0,10613.96116394358,8.223100401872848,7.880546795074229,5.029762548748728,1.0591932394412384,87.8675229541774,2.3950997875191082,1.1381827674870753,1.008067419274989,0.0,0.8229217468002475,1
825,5.0,181.0,1150.0,181.0,14822.155261525719,10.0,7.7799098560603515,4.985178324933517,1.069889857463055,111.59393039574817,2.418517027671572,1.2468663445004298,1.5169492027394746,1.0,0.8105692166029298,1
826,5.0,178.0,0.0,178.0,0.0,8.0,7.789404133529045,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
827,5.0,60.0,1000.0,60.0,9760.86523871665,8.192379038776371,7.899822767650656,5.039908346960076,1.2057162271625637,84.36764049375815,3.093757866477544,1.161499238138196,1.0611281931870953,1.0,0.9969286379315282,1
828,5.0,132.0,598.0,132.0,13198.078388040014,8.298945597773349,10.0,5.005414820851589,1.0457963332493896,101.5708297808348,2.655129859613283,1.2152797909619926,1.204340097883222,1.0,0.888200129472107,1
829,5.0,103.0,3298.0,103.0,11969.574368454565,9.0,7.866593478531495,5.031169427740263,0.9832096683006997,101.97826482810196,2.1423884185674504,1.1493638072048105,1.114766640660074,0.0,0.7764766723661651,1
830,5.0,35.0,450.0,35.0,7983.0,9.0,9.0,1.0,2.333333333,39.0,1.0,3.0,2.0,1.0,1.0,1
831,5.0,134.0,800.0,134.0,2301.0,7.0,10.0,7.0,1.12,63.75,4.0,2.0,1.0,0.0,3.0,1
832,5.0,4.0,0.0,4.0,1150.0,8.0,7.0,6.0,3.5,3.0,1.0,0.0,0.0,1.0,0.0,0
833,5.0,112.0,99.0,112.0,3398.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
834,5.0,84.0,0.0,84.0,1359.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
835,5.0,42.0,0.0,42.0,9039.31429186486,7.0,7.913390855088473,5.043573683478668,1.359509814567235,77.97741218822523,3.5931082014796276,1.2468749170587685,1.0282028979173456,1.0,1.1288197620785176,0
836,5.0,16.0,5.0,16.0,1770.0,5.0,7.0,4.0,1.105263158,43.0,3.0,1.0,2.0,1.0,3.0,1
837,5.0,19.0,374.0,19.0,3642.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
838,5.0,91.0,0.0,91.0,1774.0,9.0,7.0,8.0,0.233333333,27.0,1.0,0.0,0.0,1.0,1.0,0
839,5.0,10.0,346.0,10.0,87788.0,9.0,7.0,0.0,1.0,436.0,1.0,0.0,4.0,1.0,0.0,1
840,5.0,86.0,0.0,86.0,861.0,7.0,8.0,5.0,0.614035088,15.4,1.0,0.0,0.0,1.0,0.0,0
841,5.0,123.0,1079.0,45.0,57270.0,10.0,8.0,1.0,4.666666667,248.5,2.0,5.0,10.0,1.0,0.0,1
842,5.0,5.0,200.0,5.0,998.0,7.0,8.0,4.0,0.122807018,84.0,0.0,0.0,0.0,1.0,0.0,1
843,5.0,21.0,0.0,21.0,3547.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
844,5.0,2.0,0.0,2.0,2694.0,8.0,9.0,3.0,0.875,84.0,1.0,0.0,0.0,1.0,0.0,0
845,5.0,17.0,31125.0,17.0,76236.0,10.0,8.0,3.0,0.614035088,901.0,1.0,0.0,0.0,0.0,0.0,1
846,5.0,26.0,4650.0,26.0,8935.932011761299,8.164153846786727,9.0,5.073006341468613,1.0824545166340245,89.35868668227744,2.936792002656535,1.0861031310319627,0.8718176786584975,1.0,0.9927182210134715,1
847,5.0,0.0,0.0,0.0,5393.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
848,5.0,65.0,0.0,65.0,12781.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
849,5.0,77.0,4395.0,77.0,123907.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
850,5.0,99.0,500.0,99.0,9886.0,8.0,8.0,5.0,28.0,1.96875,32.0,2.0,1.0,1.0,2.0,1
851,5.0,17.0,598.0,8.0,10123.0,7.0,7.0,4.0,1.473684211,229.8333333,10.0,4.0,2.0,1.0,2.0,1
852,5.0,20.0,2000.0,20.0,8252.093022487265,8.151051823337495,7.94422157100983,5.0628778891393535,1.0123562342311416,78.93213929851643,2.3929035535160907,1.0231719889991415,0.7674073621879789,0.0,0.8332461298408772,1
853,5.0,49.0,3900.0,49.0,8155.0,8.0,10.0,8.0,2.566666667,111.4545455,11.0,7.0,4.0,0.0,4.0,1
854,5.0,0.0,0.0,0.0,1355.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
855,5.0,29.0,198.0,29.0,4536.0,9.0,7.0,7.0,0.318181818,79.0,1.0,0.0,0.0,1.0,1.0,1
856,5.0,0.0,0.0,0.0,6964.050918529627,8.111424868723528,7.95590195350982,5.062406200491825,1.146416023999198,66.96767480085222,3.026656882236539,1.0031934590242026,0.781888386973371,1.0,0.9670900269375234,0
857,5.0,8.0,0.0,8.0,3388.0,8.0,9.0,7.0,7.0,18.61538462,13.0,2.0,1.0,1.0,4.0,0
858,5.0,32.0,0.0,32.0,2014.0,8.0,8.0,2.0,0.859649123,14.85714286,3.0,0.0,1.0,1.0,2.0,0
859,5.0,68.0,100.0,68.0,7881.0,8.0,7.0,1.0,5.115384615,144.8421053,19.0,5.0,7.0,0.0,4.0,1
860,5.0,80.0,0.0,80.0,10500.618912737034,8.215866793573857,7.87579736976986,5.026004884810093,1.2195750604154283,85.72561036464336,3.080818917132553,1.1928491600087237,1.1377169986839197,1.0,0.9848081522056794,0
861,5.0,6.0,0.0,6.0,860.0,8.0,9.0,3.0,0.98245614,13.375,4.0,0.0,0.0,1.0,0.0,0
862,5.0,53.0,0.0,53.0,1957.0,7.0,10.0,7.0,2.578947368,10.04761905,10.0,1.0,0.0,0.0,0.0,0
863,5.0,25.0,0.0,25.0,2533.0,7.0,7.0,1.0,10.11111111,1.538461538,26.0,0.0,8.0,1.0,5.0,0
864,5.0,27.0,495.0,27.0,8229.114837217703,8.147972267935987,7.930846286210758,5.052498307397868,1.1733005070860165,74.9475774935627,3.058043900758096,1.075153939777402,0.9081028754039338,1.0,0.9812621526517556,1
865,5.0,75.0,2895.0,70.0,25162.0,7.0,9.0,2.0,4.8125,137.7272727,11.0,7.0,1.0,0.0,11.0,1
866,5.0,44.0,300.0,44.0,24041.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
867,5.0,15.0,398.0,15.0,7684.623970607039,8.132051574746173,7.942474046333008,5.057492600826861,1.161896851816016,71.81073029904795,3.0473510880910015,1.04514737630229,0.8535288539465622,1.0,0.9769990822083721,1
868,5.0,24.0,0.0,3.0,3294.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
869,5.0,18.0,0.0,18.0,7159.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
870,5.0,67.0,0.0,35.0,10629.473320370658,8.141040229436616,7.8993135373139385,5.038656497309648,1.5615349820861943,86.42556212157311,3.391296650741686,1.5010472566498334,1.4297143066810936,1.0,1.269807729519676,0
871,5.0,14.0,0.0,14.0,6779.0,8.0,7.0,3.0,1.4,30.0,1.0,2.0,0.0,0.0,1.0,0
872,5.0,16.0,0.0,16.0,962.0,7.0,7.0,5.0,1.842105263,15.8,5.0,1.0,0.0,1.0,2.0,0
873,5.0,55.0,5000.0,55.0,15472.0,8.0,8.0,6.0,9.545454545,125.3666667,30.0,18.0,0.0,1.0,1.0,1
874,5.0,63.0,0.0,15.0,4493.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
875,5.0,34.0,0.0,34.0,8743.0,8.0,8.0,2.0,0.122807018,280.0,0.0,0.0,0.0,0.0,0.0,0
876,5.0,50.0,0.0,50.0,9289.529371252109,8.184972092326177,7.906183848215732,5.039621129299604,1.030929021184842,79.30333709481297,2.3602554004641068,1.0621648701171313,0.8761063967178095,0.0,0.8067903927306603,0
877,5.0,40.0,3897.0,34.0,1199.0,9.0,7.0,5.0,3.929824561,14.21875,25.0,9.0,14.0,1.0,4.0,1
878,5.0,54.0,100.0,54.0,1325.0,7.0,7.0,3.0,0.245614035,57.5,0.0,0.0,0.0,0.0,0.0,1
879,5.0,41.0,0.0,41.0,8776.542015560923,8.164951355209322,7.91484835434309,5.043750526204938,1.1839100301625163,76.58111677729516,3.0544149251207466,1.1003920057787697,0.9642505504750274,1.0,0.9761705661374536,0
880,5.0,38.0,6500.0,38.0,6159.0,10.0,9.0,6.0,6.681818182,14.19047619,21.0,8.0,8.0,1.0,9.0,1
881,5.0,40.0,0.0,40.0,671.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
882,5.0,4.0,1201.0,4.0,1586.0,6.0,10.0,6.0,0.875,63.6,4.0,1.0,0.0,1.0,1.0,1
883,5.0,43.0,0.0,43.0,8980.07967175896,8.175833423901773,7.913192999292979,5.042806244421756,1.024527605498422,77.66201773298124,2.3555162224107056,1.0455699962809857,0.8449713931931364,0.0,0.8052400567696965,0
884,5.0,10.0,8300.0,10.0,19208.0,8.0,9.0,2.0,1.473684211,400.0,2.0,0.0,0.0,1.0,2.0,1
885,5.0,13.0,50.0,13.0,1424.0,10.0,8.0,3.0,0.368421053,129.0,2.0,2.0,0.0,0.0,2.0,1
886,5.0,26.0,495.0,26.0,4223.0,7.0,7.0,10.0,1.228070175,131.2,0.0,0.0,0.0,1.0,0.0,1
